Streaming output truncated to the last 5000 lines.
[2022/11/04 02:11:33] ppocr INFO: epoch: [14/500], global_step: 33740, lr: 0.000999, acc: 0.914062, norm_edit_dis: 0.980215, CTCLoss: 0.342610, SARLoss: 0.676604, loss: 1.004207, avg_reader_cost: 0.31429 s, avg_batch_cost: 0.74119 s, avg_samples: 128.0, ips: 172.69458 samples/s, eta: 13 days, 11:59:21
[2022/11/04 12:04:53] ppocr INFO: epoch: [28/500], global_step: 70720, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.985902, CTCLoss: 0.285728, SARLoss: 0.657715, loss: 0.944631, avg_reader_cost: 0.46374 s, avg_batch_cost: 0.87529 s, avg_samples: 128.0, ips: 146.23763 samples/s, eta: 13 days, 2:31:24
[2022/11/04 12:05:04] ppocr INFO: epoch: [28/500], global_step: 70730, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.982478, CTCLoss: 0.299785, SARLoss: 0.671658, loss: 0.938612, avg_reader_cost: 0.59127 s, avg_batch_cost: 1.01395 s, avg_samples: 128.0, ips: 126.23842 samples/s, eta: 13 days, 2:31:25
[2022/11/04 12:05:12] ppocr INFO: epoch: [28/500], global_step: 70740, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.984259, CTCLoss: 0.269504, SARLoss: 0.678865, loss: 0.931397, avg_reader_cost: 0.39203 s, avg_batch_cost: 0.80117 s, avg_samples: 128.0, ips: 159.76583 samples/s, eta: 13 days, 2:30:51
[2022/11/04 12:05:21] ppocr INFO: epoch: [28/500], global_step: 70750, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.987987, CTCLoss: 0.259216, SARLoss: 0.689059, loss: 0.959238, avg_reader_cost: 0.56600 s, avg_batch_cost: 0.98955 s, avg_samples: 128.0, ips: 129.35187 samples/s, eta: 13 days, 2:30:49
[2022/11/04 12:05:30] ppocr INFO: epoch: [28/500], global_step: 70760, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.984076, CTCLoss: 0.275661, SARLoss: 0.668425, loss: 0.959238, avg_reader_cost: 0.42132 s, avg_batch_cost: 0.84505 s, avg_samples: 128.0, ips: 151.46967 samples/s, eta: 13 days, 2:30:22
[2022/11/04 12:05:41] ppocr INFO: epoch: [28/500], global_step: 70770, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.983987, CTCLoss: 0.272605, SARLoss: 0.654325, loss: 0.923159, avg_reader_cost: 0.66743 s, avg_batch_cost: 1.09322 s, avg_samples: 128.0, ips: 117.08529 samples/s, eta: 13 days, 2:30:37
[2022/11/04 12:05:49] ppocr INFO: epoch: [28/500], global_step: 70780, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.983212, CTCLoss: 0.270276, SARLoss: 0.686701, loss: 0.974458, avg_reader_cost: 0.41945 s, avg_batch_cost: 0.85785 s, avg_samples: 128.0, ips: 149.21103 samples/s, eta: 13 days, 2:30:12
[2022/11/04 12:06:01] ppocr INFO: epoch: [28/500], global_step: 70790, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.983301, CTCLoss: 0.285161, SARLoss: 0.684305, loss: 0.968010, avg_reader_cost: 0.78067 s, avg_batch_cost: 1.20601 s, avg_samples: 128.0, ips: 106.13482 samples/s, eta: 13 days, 2:30:46
[2022/11/04 12:06:10] ppocr INFO: epoch: [28/500], global_step: 70800, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.982143, CTCLoss: 0.311279, SARLoss: 0.713724, loss: 1.022003, avg_reader_cost: 0.42169 s, avg_batch_cost: 0.84418 s, avg_samples: 128.0, ips: 151.62556 samples/s, eta: 13 days, 2:30:19
[2022/11/04 12:06:22] ppocr INFO: epoch: [28/500], global_step: 70810, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.981848, CTCLoss: 0.309190, SARLoss: 0.710178, loss: 1.032010, avg_reader_cost: 0.80152 s, avg_batch_cost: 1.21679 s, avg_samples: 128.0, ips: 105.19470 samples/s, eta: 13 days, 2:30:55
[2022/11/04 12:06:31] ppocr INFO: epoch: [28/500], global_step: 70820, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.983392, CTCLoss: 0.279714, SARLoss: 0.661095, loss: 0.942096, avg_reader_cost: 0.47534 s, avg_batch_cost: 0.89088 s, avg_samples: 128.0, ips: 143.67823 samples/s, eta: 13 days, 2:30:36
[2022/11/04 12:06:41] ppocr INFO: epoch: [28/500], global_step: 70830, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.980943, CTCLoss: 0.273848, SARLoss: 0.681026, loss: 0.976437, avg_reader_cost: 0.61443 s, avg_batch_cost: 1.04361 s, avg_samples: 128.0, ips: 122.65085 samples/s, eta: 13 days, 2:30:42
[2022/11/04 12:06:50] ppocr INFO: epoch: [28/500], global_step: 70840, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.982848, CTCLoss: 0.332151, SARLoss: 0.681100, loss: 1.024779, avg_reader_cost: 0.42486 s, avg_batch_cost: 0.83008 s, avg_samples: 128.0, ips: 154.20192 samples/s, eta: 13 days, 2:30:13
[2022/11/04 12:06:50] ppocr INFO: save model in ./output/v3_korean_mobile/latest
[2022/11/04 12:07:03] ppocr INFO: epoch: [29/500], global_step: 70850, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.984367, CTCLoss: 0.332878, SARLoss: 0.676733, loss: 1.010338, avg_reader_cost: 0.91696 s, avg_batch_cost: 1.35484 s, avg_samples: 128.0, ips: 94.47587 samples/s, eta: 13 days, 2:31:12
[2022/11/04 12:07:12] ppocr INFO: epoch: [29/500], global_step: 70860, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.984801, CTCLoss: 0.269055, SARLoss: 0.675652, loss: 0.948959, avg_reader_cost: 0.45529 s, avg_batch_cost: 0.87818 s, avg_samples: 128.0, ips: 145.75540 samples/s, eta: 13 days, 2:30:51
[2022/11/04 12:07:22] ppocr INFO: epoch: [29/500], global_step: 70870, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.986709, CTCLoss: 0.248552, SARLoss: 0.642124, loss: 0.886818, avg_reader_cost: 0.57221 s, avg_batch_cost: 0.99535 s, avg_samples: 128.0, ips: 128.59756 samples/s, eta: 13 days, 2:30:49
[2022/11/04 12:07:32] ppocr INFO: epoch: [29/500], global_step: 70880, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.984515, CTCLoss: 0.275521, SARLoss: 0.674818, loss: 0.916200, avg_reader_cost: 0.56269 s, avg_batch_cost: 0.99091 s, avg_samples: 128.0, ips: 129.17467 samples/s, eta: 13 days, 2:30:47
[2022/11/04 12:07:42] ppocr INFO: epoch: [29/500], global_step: 70890, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.983634, CTCLoss: 0.317742, SARLoss: 0.670773, loss: 0.968254, avg_reader_cost: 0.59163 s, avg_batch_cost: 1.01590 s, avg_samples: 128.0, ips: 125.99613 samples/s, eta: 13 days, 2:30:49
[2022/11/04 12:07:51] ppocr INFO: epoch: [29/500], global_step: 70900, lr: 0.000995, acc: 0.933594, norm_edit_dis: 0.983037, CTCLoss: 0.298319, SARLoss: 0.651759, loss: 0.936753, avg_reader_cost: 0.42400 s, avg_batch_cost: 0.84963 s, avg_samples: 128.0, ips: 150.65429 samples/s, eta: 13 days, 2:30:23
[2022/11/04 12:08:01] ppocr INFO: epoch: [29/500], global_step: 70910, lr: 0.000995, acc: 0.933594, norm_edit_dis: 0.980298, CTCLoss: 0.244503, SARLoss: 0.669519, loss: 0.929841, avg_reader_cost: 0.61925 s, avg_batch_cost: 1.05082 s, avg_samples: 128.0, ips: 121.80978 samples/s, eta: 13 days, 2:30:31
[2022/11/04 12:08:09] ppocr INFO: epoch: [29/500], global_step: 70920, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.983693, CTCLoss: 0.244885, SARLoss: 0.669519, loss: 0.923036, avg_reader_cost: 0.37035 s, avg_batch_cost: 0.79002 s, avg_samples: 128.0, ips: 162.02212 samples/s, eta: 13 days, 2:29:54
[2022/11/04 12:08:19] ppocr INFO: epoch: [29/500], global_step: 70930, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.985398, CTCLoss: 0.268104, SARLoss: 0.636102, loss: 0.934098, avg_reader_cost: 0.62523 s, avg_batch_cost: 1.04342 s, avg_samples: 128.0, ips: 122.67378 samples/s, eta: 13 days, 2:30:01
[2022/11/04 12:08:28] ppocr INFO: epoch: [29/500], global_step: 70940, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.986018, CTCLoss: 0.271759, SARLoss: 0.674604, loss: 0.945825, avg_reader_cost: 0.42797 s, avg_batch_cost: 0.85552 s, avg_samples: 128.0, ips: 149.61699 samples/s, eta: 13 days, 2:29:36
[2022/11/04 12:08:38] ppocr INFO: epoch: [29/500], global_step: 70950, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.986212, CTCLoss: 0.248851, SARLoss: 0.668493, loss: 0.940995, avg_reader_cost: 0.60874 s, avg_batch_cost: 1.03065 s, avg_samples: 128.0, ips: 124.19301 samples/s, eta: 13 days, 2:29:40
[2022/11/04 12:08:48] ppocr INFO: epoch: [29/500], global_step: 70960, lr: 0.000995, acc: 0.933594, norm_edit_dis: 0.984422, CTCLoss: 0.314500, SARLoss: 0.661263, loss: 0.988099, avg_reader_cost: 0.54346 s, avg_batch_cost: 0.96665 s, avg_samples: 128.0, ips: 132.41661 samples/s, eta: 13 days, 2:29:34
[2022/11/04 12:08:56] ppocr INFO: epoch: [29/500], global_step: 70970, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.982516, CTCLoss: 0.309661, SARLoss: 0.685726, loss: 0.996498, avg_reader_cost: 0.43203 s, avg_batch_cost: 0.84871 s, avg_samples: 128.0, ips: 150.81639 samples/s, eta: 13 days, 2:29:08
[2022/11/04 12:09:06] ppocr INFO: epoch: [29/500], global_step: 70980, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.982840, CTCLoss: 0.315882, SARLoss: 0.704558, loss: 1.026303, avg_reader_cost: 0.50928 s, avg_batch_cost: 0.93575 s, avg_samples: 128.0, ips: 136.78808 samples/s, eta: 13 days, 2:28:56
[2022/11/04 12:09:14] ppocr INFO: epoch: [29/500], global_step: 70990, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.985524, CTCLoss: 0.293151, SARLoss: 0.712888, loss: 0.985927, avg_reader_cost: 0.43266 s, avg_batch_cost: 0.86270 s, avg_samples: 128.0, ips: 148.37196 samples/s, eta: 13 days, 2:28:32
[2022/11/04 12:09:25] ppocr INFO: epoch: [29/500], global_step: 71000, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.986647, CTCLoss: 0.242992, SARLoss: 0.681377, loss: 0.927274, avg_reader_cost: 0.62942 s, avg_batch_cost: 1.05216 s, avg_samples: 128.0, ips: 121.65504 samples/s, eta: 13 days, 2:28:40
[2022/11/04 12:09:35] ppocr INFO: epoch: [29/500], global_step: 71010, lr: 0.000995, acc: 0.941406, norm_edit_dis: 0.986113, CTCLoss: 0.267201, SARLoss: 0.667693, loss: 0.917676, avg_reader_cost: 0.51629 s, avg_batch_cost: 0.94811 s, avg_samples: 128.0, ips: 135.00586 samples/s, eta: 13 days, 2:28:31
[2022/11/04 12:09:44] ppocr INFO: epoch: [29/500], global_step: 71020, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.983124, CTCLoss: 0.263707, SARLoss: 0.674029, loss: 0.949926, avg_reader_cost: 0.54945 s, avg_batch_cost: 0.96404 s, avg_samples: 128.0, ips: 132.77429 samples/s, eta: 13 days, 2:28:24
[2022/11/04 12:09:53] ppocr INFO: epoch: [29/500], global_step: 71030, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.983882, CTCLoss: 0.261889, SARLoss: 0.679439, loss: 0.965547, avg_reader_cost: 0.47086 s, avg_batch_cost: 0.89669 s, avg_samples: 128.0, ips: 142.74689 samples/s, eta: 13 days, 2:28:06
[2022/11/04 12:10:03] ppocr INFO: epoch: [29/500], global_step: 71040, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.983491, CTCLoss: 0.296050, SARLoss: 0.687076, loss: 0.996523, avg_reader_cost: 0.58825 s, avg_batch_cost: 1.00491 s, avg_samples: 128.0, ips: 127.37502 samples/s, eta: 13 days, 2:28:06
[2022/11/04 12:10:12] ppocr INFO: epoch: [29/500], global_step: 71050, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.982461, CTCLoss: 0.313394, SARLoss: 0.704230, loss: 0.999213, avg_reader_cost: 0.42610 s, avg_batch_cost: 0.84607 s, avg_samples: 128.0, ips: 151.28748 samples/s, eta: 13 days, 2:27:39
[2022/11/04 12:10:22] ppocr INFO: epoch: [29/500], global_step: 71060, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.984274, CTCLoss: 0.288790, SARLoss: 0.714466, loss: 1.001323, avg_reader_cost: 0.60670 s, avg_batch_cost: 1.03934 s, avg_samples: 128.0, ips: 123.15516 samples/s, eta: 13 days, 2:27:45
[2022/11/04 12:10:31] ppocr INFO: epoch: [29/500], global_step: 71070, lr: 0.000995, acc: 0.933594, norm_edit_dis: 0.984454, CTCLoss: 0.295471, SARLoss: 0.679033, loss: 0.928512, avg_reader_cost: 0.41798 s, avg_batch_cost: 0.84796 s, avg_samples: 128.0, ips: 150.95107 samples/s, eta: 13 days, 2:27:19
[2022/11/04 12:10:42] ppocr INFO: epoch: [29/500], global_step: 71080, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.983794, CTCLoss: 0.300773, SARLoss: 0.678123, loss: 0.955828, avg_reader_cost: 0.71716 s, avg_batch_cost: 1.15154 s, avg_samples: 128.0, ips: 111.15509 samples/s, eta: 13 days, 2:27:44
[2022/11/04 12:10:51] ppocr INFO: epoch: [29/500], global_step: 71090, lr: 0.000995, acc: 0.917969, norm_edit_dis: 0.983169, CTCLoss: 0.320009, SARLoss: 0.682918, loss: 0.989209, avg_reader_cost: 0.43291 s, avg_batch_cost: 0.85590 s, avg_samples: 128.0, ips: 149.55073 samples/s, eta: 13 days, 2:27:19
[2022/11/04 12:11:01] ppocr INFO: epoch: [29/500], global_step: 71100, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.982757, CTCLoss: 0.283077, SARLoss: 0.672268, loss: 0.964068, avg_reader_cost: 0.62058 s, avg_batch_cost: 1.03341 s, avg_samples: 128.0, ips: 123.86183 samples/s, eta: 13 days, 2:27:23
[2022/11/04 12:11:10] ppocr INFO: epoch: [29/500], global_step: 71110, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.983028, CTCLoss: 0.286218, SARLoss: 0.662810, loss: 0.948968, avg_reader_cost: 0.44632 s, avg_batch_cost: 0.87808 s, avg_samples: 128.0, ips: 145.77202 samples/s, eta: 13 days, 2:27:02
[2022/11/04 12:11:21] ppocr INFO: epoch: [29/500], global_step: 71120, lr: 0.000995, acc: 0.917969, norm_edit_dis: 0.982820, CTCLoss: 0.298483, SARLoss: 0.664430, loss: 0.945463, avg_reader_cost: 0.66927 s, avg_batch_cost: 1.09224 s, avg_samples: 128.0, ips: 117.18985 samples/s, eta: 13 days, 2:27:17
[2022/11/04 12:11:29] ppocr INFO: epoch: [29/500], global_step: 71130, lr: 0.000995, acc: 0.921875, norm_edit_dis: 0.982950, CTCLoss: 0.294681, SARLoss: 0.632748, loss: 0.928751, avg_reader_cost: 0.37091 s, avg_batch_cost: 0.79173 s, avg_samples: 128.0, ips: 161.67227 samples/s, eta: 13 days, 2:26:41
[2022/11/04 12:11:39] ppocr INFO: epoch: [29/500], global_step: 71140, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.987376, CTCLoss: 0.207997, SARLoss: 0.713960, loss: 0.924089, avg_reader_cost: 0.61393 s, avg_batch_cost: 1.03600 s, avg_samples: 128.0, ips: 123.55207 samples/s, eta: 13 days, 2:26:46
[2022/11/04 12:11:48] ppocr INFO: epoch: [29/500], global_step: 71150, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.986282, CTCLoss: 0.217376, SARLoss: 0.716867, loss: 0.930065, avg_reader_cost: 0.48760 s, avg_batch_cost: 0.92003 s, avg_samples: 128.0, ips: 139.12609 samples/s, eta: 13 days, 2:26:32
[2022/11/04 12:11:58] ppocr INFO: epoch: [29/500], global_step: 71160, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.984243, CTCLoss: 0.252992, SARLoss: 0.671606, loss: 0.954265, avg_reader_cost: 0.55952 s, avg_batch_cost: 0.98250 s, avg_samples: 128.0, ips: 130.28003 samples/s, eta: 13 days, 2:26:28
[2022/11/04 12:12:07] ppocr INFO: epoch: [29/500], global_step: 71170, lr: 0.000995, acc: 0.933594, norm_edit_dis: 0.984136, CTCLoss: 0.322112, SARLoss: 0.675366, loss: 0.973625, avg_reader_cost: 0.47349 s, avg_batch_cost: 0.88578 s, avg_samples: 128.0, ips: 144.50539 samples/s, eta: 13 days, 2:26:08
[2022/11/04 12:12:17] ppocr INFO: epoch: [29/500], global_step: 71180, lr: 0.000995, acc: 0.925781, norm_edit_dis: 0.984280, CTCLoss: 0.319663, SARLoss: 0.664753, loss: 0.925263, avg_reader_cost: 0.61945 s, avg_batch_cost: 1.05347 s, avg_samples: 128.0, ips: 121.50333 samples/s, eta: 13 days, 2:26:17
[2022/11/04 12:12:26] ppocr INFO: epoch: [29/500], global_step: 71190, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.985159, CTCLoss: 0.297235, SARLoss: 0.673231, loss: 0.925653, avg_reader_cost: 0.42912 s, avg_batch_cost: 0.85415 s, avg_samples: 128.0, ips: 149.85618 samples/s, eta: 13 days, 2:25:51
[2022/11/04 12:12:37] ppocr INFO: epoch: [29/500], global_step: 71200, lr: 0.000995, acc: 0.937500, norm_edit_dis: 0.986010, CTCLoss: 0.260899, SARLoss: 0.676093, loss: 0.960570, avg_reader_cost: 0.67292 s, avg_batch_cost: 1.09440 s, avg_samples: 128.0, ips: 116.95920 samples/s, eta: 13 days, 2:26:06
[2022/11/04 12:12:46] ppocr INFO: epoch: [29/500], global_step: 71210, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.986049, CTCLoss: 0.280892, SARLoss: 0.655603, loss: 0.948146, avg_reader_cost: 0.47007 s, avg_batch_cost: 0.88454 s, avg_samples: 128.0, ips: 144.70723 samples/s, eta: 13 days, 2:25:46
[2022/11/04 12:12:57] ppocr INFO: epoch: [29/500], global_step: 71220, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.986491, CTCLoss: 0.252277, SARLoss: 0.696693, loss: 0.948146, avg_reader_cost: 0.66374 s, avg_batch_cost: 1.08353 s, avg_samples: 128.0, ips: 118.13291 samples/s, eta: 13 days, 2:25:59
[2022/11/04 12:13:05] ppocr INFO: epoch: [29/500], global_step: 71230, lr: 0.000995, acc: 0.933594, norm_edit_dis: 0.987571, CTCLoss: 0.240562, SARLoss: 0.665460, loss: 0.904267, avg_reader_cost: 0.38633 s, avg_batch_cost: 0.79903 s, avg_samples: 128.0, ips: 160.19423 samples/s, eta: 13 days, 2:25:25
[2022/11/04 12:13:15] ppocr INFO: epoch: [29/500], global_step: 71240, lr: 0.000995, acc: 0.929687, norm_edit_dis: 0.980275, CTCLoss: 0.280149, SARLoss: 0.637525, loss: 0.966027, avg_reader_cost: 0.59228 s, avg_batch_cost: 1.01939 s, avg_samples: 128.0, ips: 125.56511 samples/s, eta: 13 days, 2:25:27
[2022/11/04 12:13:23] ppocr INFO: epoch: [29/500], global_step: 71250, lr: 0.000995, acc: 0.804687, norm_edit_dis: 0.947275, CTCLoss: 1.077906, SARLoss: 0.872116, loss: 1.991747, avg_reader_cost: 0.37515 s, avg_batch_cost: 0.79450 s, avg_samples: 128.0, ips: 161.10662 samples/s, eta: 13 days, 2:24:52
[2022/11/04 12:13:34] ppocr INFO: epoch: [29/500], global_step: 71260, lr: 0.000995, acc: 0.800781, norm_edit_dis: 0.944525, CTCLoss: 1.039169, SARLoss: 0.849768, loss: 1.953996, avg_reader_cost: 0.68570 s, avg_batch_cost: 1.12246 s, avg_samples: 128.0, ips: 114.03565 samples/s, eta: 13 days, 2:25:12
[2022/11/04 12:13:41] ppocr INFO: epoch: [29/500], global_step: 71270, lr: 0.000995, acc: 0.828125, norm_edit_dis: 0.960224, CTCLoss: 0.783214, SARLoss: 0.775622, loss: 1.565552, avg_reader_cost: 0.31239 s, avg_batch_cost: 0.72884 s, avg_samples: 128.0, ips: 175.62123 samples/s, eta: 13 days, 2:24:26
[2022/11/04 12:13:51] ppocr INFO: epoch: [29/500], global_step: 71280, lr: 0.000995, acc: 0.847656, norm_edit_dis: 0.963701, CTCLoss: 0.713437, SARLoss: 0.769180, loss: 1.463278, avg_reader_cost: 0.55736 s, avg_batch_cost: 0.97686 s, avg_samples: 128.0, ips: 131.03198 samples/s, eta: 13 days, 2:24:21
[2022/11/04 12:14:00] ppocr INFO: epoch: [29/500], global_step: 71290, lr: 0.000995, acc: 0.859375, norm_edit_dis: 0.964317, CTCLoss: 0.654554, SARLoss: 0.745782, loss: 1.453599, avg_reader_cost: 0.47806 s, avg_batch_cost: 0.89426 s, avg_samples: 128.0, ips: 143.13505 samples/s, eta: 13 days, 2:24:02
[2022/11/04 12:14:10] ppocr INFO: epoch: [29/500], global_step: 71300, lr: 0.000995, acc: 0.859375, norm_edit_dis: 0.965295, CTCLoss: 0.665546, SARLoss: 0.745808, loss: 1.449253, avg_reader_cost: 0.60725 s, avg_batch_cost: 1.02790 s, avg_samples: 128.0, ips: 124.52532 samples/s, eta: 13 days, 2:24:06
[2022/11/04 12:14:18] ppocr INFO: epoch: [29/500], global_step: 71310, lr: 0.000995, acc: 0.855469, norm_edit_dis: 0.968505, CTCLoss: 0.604483, SARLoss: 0.747271, loss: 1.356023, avg_reader_cost: 0.39313 s, avg_batch_cost: 0.80467 s, avg_samples: 128.0, ips: 159.07088 samples/s, eta: 13 days, 2:23:33
[2022/11/04 12:14:28] ppocr INFO: epoch: [29/500], global_step: 71320, lr: 0.000995, acc: 0.882812, norm_edit_dis: 0.971585, CTCLoss: 0.513156, SARLoss: 0.744646, loss: 1.257004, avg_reader_cost: 0.54841 s, avg_batch_cost: 0.97602 s, avg_samples: 128.0, ips: 131.14516 samples/s, eta: 13 days, 2:23:28
[2022/11/04 12:14:38] ppocr INFO: epoch: [29/500], global_step: 71330, lr: 0.000995, acc: 0.898437, norm_edit_dis: 0.973969, CTCLoss: 0.489253, SARLoss: 0.742022, loss: 1.218950, avg_reader_cost: 0.60386 s, avg_batch_cost: 1.02268 s, avg_samples: 128.0, ips: 125.16076 samples/s, eta: 13 days, 2:23:31
[2022/11/04 12:14:47] ppocr INFO: epoch: [29/500], global_step: 71340, lr: 0.000995, acc: 0.898437, norm_edit_dis: 0.975113, CTCLoss: 0.504738, SARLoss: 0.735631, loss: 1.222700, avg_reader_cost: 0.44242 s, avg_batch_cost: 0.86226 s, avg_samples: 128.0, ips: 148.44751 samples/s, eta: 13 days, 2:23:07
[2022/11/04 12:14:58] ppocr INFO: epoch: [29/500], global_step: 71350, lr: 0.000995, acc: 0.882812, norm_edit_dis: 0.972573, CTCLoss: 0.532549, SARLoss: 0.717822, loss: 1.252315, avg_reader_cost: 0.66240 s, avg_batch_cost: 1.08478 s, avg_samples: 128.0, ips: 117.99591 samples/s, eta: 13 days, 2:23:21
[2022/11/04 12:15:05] ppocr INFO: epoch: [29/500], global_step: 71360, lr: 0.000995, acc: 0.859375, norm_edit_dis: 0.967180, CTCLoss: 0.613331, SARLoss: 0.743128, loss: 1.390806, avg_reader_cost: 0.33916 s, avg_batch_cost: 0.75205 s, avg_samples: 128.0, ips: 170.20162 samples/s, eta: 13 days, 2:22:38
[2022/11/04 12:15:16] ppocr INFO: epoch: [29/500], global_step: 71370, lr: 0.000995, acc: 0.851562, norm_edit_dis: 0.965020, CTCLoss: 0.633183, SARLoss: 0.776720, loss: 1.409814, avg_reader_cost: 0.61726 s, avg_batch_cost: 1.05358 s, avg_samples: 128.0, ips: 121.49006 samples/s, eta: 13 days, 2:22:46
[2022/11/04 12:15:24] ppocr INFO: epoch: [29/500], global_step: 71380, lr: 0.000995, acc: 0.867187, norm_edit_dis: 0.966130, CTCLoss: 0.553676, SARLoss: 0.753222, loss: 1.358671, avg_reader_cost: 0.42649 s, avg_batch_cost: 0.84988 s, avg_samples: 128.0, ips: 150.60970 samples/s, eta: 13 days, 2:22:20
[2022/11/04 12:15:35] ppocr INFO: epoch: [29/500], global_step: 71390, lr: 0.000995, acc: 0.871094, norm_edit_dis: 0.967290, CTCLoss: 0.563402, SARLoss: 0.741006, loss: 1.282625, avg_reader_cost: 0.61185 s, avg_batch_cost: 1.03305 s, avg_samples: 128.0, ips: 123.90538 samples/s, eta: 13 days, 2:22:25
[2022/11/04 12:15:42] ppocr INFO: epoch: [29/500], global_step: 71400, lr: 0.000995, acc: 0.859375, norm_edit_dis: 0.965484, CTCLoss: 0.623274, SARLoss: 0.710209, loss: 1.362776, avg_reader_cost: 0.35308 s, avg_batch_cost: 0.77422 s, avg_samples: 128.0, ips: 165.32776 samples/s, eta: 13 days, 2:21:47
[2022/11/04 12:15:53] ppocr INFO: epoch: [29/500], global_step: 71410, lr: 0.000995, acc: 0.867187, norm_edit_dis: 0.968449, CTCLoss: 0.650386, SARLoss: 0.710209, loss: 1.323847, avg_reader_cost: 0.67756 s, avg_batch_cost: 1.10670 s, avg_samples: 128.0, ips: 115.65869 samples/s, eta: 13 days, 2:22:04
[2022/11/04 12:16:01] ppocr INFO: epoch: [29/500], global_step: 71420, lr: 0.000995, acc: 0.882812, norm_edit_dis: 0.972517, CTCLoss: 0.457445, SARLoss: 0.724404, loss: 1.199244, avg_reader_cost: 0.36876 s, avg_batch_cost: 0.79523 s, avg_samples: 128.0, ips: 160.95890 samples/s, eta: 13 days, 2:21:29
[2022/11/04 12:16:12] ppocr INFO: epoch: [29/500], global_step: 71430, lr: 0.000995, acc: 0.882812, norm_edit_dis: 0.972524, CTCLoss: 0.472917, SARLoss: 0.738903, loss: 1.215999, avg_reader_cost: 0.63334 s, avg_batch_cost: 1.04887 s, avg_samples: 128.0, ips: 122.03638 samples/s, eta: 13 days, 2:21:36
[2022/11/04 12:16:20] ppocr INFO: epoch: [29/500], global_step: 71440, lr: 0.000995, acc: 0.882812, norm_edit_dis: 0.972524, CTCLoss: 0.492657, SARLoss: 0.755241, loss: 1.246406, avg_reader_cost: 0.40880 s, avg_batch_cost: 0.82361 s, avg_samples: 128.0, ips: 155.41286 samples/s, eta: 13 days, 2:21:06
[2022/11/04 12:16:30] ppocr INFO: epoch: [29/500], global_step: 71450, lr: 0.000995, acc: 0.886719, norm_edit_dis: 0.973952, CTCLoss: 0.501471, SARLoss: 0.735055, loss: 1.249371, avg_reader_cost: 0.49890 s, avg_batch_cost: 0.93938 s, avg_samples: 128.0, ips: 136.25941 samples/s, eta: 13 days, 2:20:55
[2022/11/04 12:16:39] ppocr INFO: epoch: [29/500], global_step: 71460, lr: 0.000995, acc: 0.890625, norm_edit_dis: 0.975078, CTCLoss: 0.462730, SARLoss: 0.729951, loss: 1.159883, avg_reader_cost: 0.47690 s, avg_batch_cost: 0.90366 s, avg_samples: 128.0, ips: 141.64619 samples/s, eta: 13 days, 2:20:38
[2022/11/04 12:16:48] ppocr INFO: epoch: [29/500], global_step: 71470, lr: 0.000995, acc: 0.898437, norm_edit_dis: 0.977572, CTCLoss: 0.400679, SARLoss: 0.724668, loss: 1.140732, avg_reader_cost: 0.54121 s, avg_batch_cost: 0.96622 s, avg_samples: 128.0, ips: 132.47556 samples/s, eta: 13 days, 2:20:31
